Review_ID,Review_Text,Clinic_Rating,Date
1360,The doctor was very dismissive.,5,2025-02-26 16:00:00
1361,Great service but long wait times.,5,2025-02-26 17:00:00
1362,The doctor was very dismissive.,5,2025-02-26 18:00:00
1363,Great service but long wait times.,5,2025-02-26 19:00:00
1364,Scheduling an appointment is a nightmare.,3,2025-02-26 20:00:00
1365,The doctor was very dismissive.,3,2025-02-26 21:00:00
1366,Excellent facility and friendly staff.,3,2025-02-26 22:00:00
1367,The doctor was very dismissive.,1,2025-02-26 23:00:00
1368,Great service but long wait times.,1,2025-02-27 00:00:00
1369,Excellent facility and friendly staff.,4,2025-02-27 01:00:00
1370,"Clean clinic, highly recommended.",5,2025-02-27 02:00:00
1371,Excellent facility and friendly staff.,1,2025-02-27 03:00:00
1372,Excellent facility and friendly staff.,4,2025-02-27 04:00:00
1373,The doctor was very dismissive.,3,2025-02-27 05:00:00
1374,Waited 2 hours for a 5 minute checkup.,5,2025-02-27 06:00:00
1375,Excellent facility and friendly staff.,2,2025-02-27 07:00:00
1376,Excellent facility and friendly staff.,4,2025-02-27 08:00:00
1377,Very professional care.,5,2025-02-27 09:00:00
1378,Great service but long wait times.,3,2025-02-27 10:00:00
1379,The doctor was very dismissive.,5,2025-02-27 11:00:00
1380,Great service but long wait times.,5,2025-02-27 12:00:00
1381,The doctor was very dismissive.,2,2025-02-27 13:00:00
1382,Front desk staff was quite rude.,5,2025-02-27 14:00:00
1383,"Clean clinic, highly recommended.",5,2025-02-27 15:00:00
1384,Waited 2 hours for a 5 minute checkup.,2,2025-02-27 16:00:00
1385,Excellent facility and friendly staff.,3,2025-02-27 17:00:00
1386,Very professional care.,4,2025-02-27 18:00:00
1387,The doctor was very dismissive.,5,2025-02-27 19:00:00
1388,Excellent facility and friendly staff.,2,2025-02-27 20:00:00
1389,Excellent facility and friendly staff.,5,2025-02-27 21:00:00
1390,Scheduling an appointment is a nightmare.,3,2025-02-27 22:00:00
1391,Front desk staff was quite rude.,5,2025-02-27 23:00:00
1392,Front desk staff was quite rude.,4,2025-02-28 00:00:00
1393,Great service but long wait times.,4,2025-02-28 01:00:00
1394,Front desk staff was quite rude.,4,2025-02-28 02:00:00
1395,Front desk staff was quite rude.,5,2025-02-28 03:00:00
1396,Front desk staff was quite rude.,3,2025-02-28 04:00:00
1397,Waited 2 hours for a 5 minute checkup.,5,2025-02-28 05:00:00
1398,Very professional care.,2,2025-02-28 06:00:00
1399,The doctor was very dismissive.,5,2025-02-28 07:00:00
1400,Front desk staff was quite rude.,5,2025-02-28 08:00:00
1401,"Clean clinic, highly recommended.",4,2025-02-28 09:00:00
1402,Waited 2 hours for a 5 minute checkup.,5,2025-02-28 10:00:00
1403,Scheduling an appointment is a nightmare.,4,2025-02-28 11:00:00
1404,Great service but long wait times.,5,2025-02-28 12:00:00
1405,"Clean clinic, highly recommended.",2,2025-02-28 13:00:00
1406,"Clean clinic, highly recommended.",2,2025-02-28 14:00:00
1407,Excellent facility and friendly staff.,5,2025-02-28 15:00:00
1408,Great service but long wait times.,5,2025-02-28 16:00:00
1409,Scheduling an appointment is a nightmare.,4,2025-02-28 17:00:00
1410,The doctor was very dismissive.,5,2025-02-28 18:00:00
1411,The doctor was very dismissive.,4,2025-02-28 19:00:00
1412,Scheduling an appointment is a nightmare.,5,2025-02-28 20:00:00
1413,Excellent facility and friendly staff.,4,2025-02-28 21:00:00
1414,Excellent facility and friendly staff.,3,2025-02-28 22:00:00
1415,"Clean clinic, highly recommended.",4,2025-02-28 23:00:00
1416,Front desk staff was quite rude.,5,2025-03-01 00:00:00
1417,Great service but long wait times.,3,2025-03-01 01:00:00
1418,"Clean clinic, highly recommended.",5,2025-03-01 02:00:00
1419,Front desk staff was quite rude.,5,2025-03-01 03:00:00
1420,Very professional care.,4,2025-03-01 04:00:00
1421,Very professional care.,4,2025-03-01 05:00:00
1422,The doctor was very dismissive.,4,2025-03-01 06:00:00
1423,Scheduling an appointment is a nightmare.,4,2025-03-01 07:00:00
1424,Great service but long wait times.,1,2025-03-01 08:00:00
1425,Scheduling an appointment is a nightmare.,5,2025-03-01 09:00:00
1426,Great service but long wait times.,4,2025-03-01 10:00:00
1427,Waited 2 hours for a 5 minute checkup.,5,2025-03-01 11:00:00
1428,The doctor was very dismissive.,4,2025-03-01 12:00:00
1429,The doctor was very dismissive.,4,2025-03-01 13:00:00
1430,Waited 2 hours for a 5 minute checkup.,4,2025-03-01 14:00:00
1431,Great service but long wait times.,5,2025-03-01 15:00:00
1432,Excellent facility and friendly staff.,3,2025-03-01 16:00:00
1433,Great service but long wait times.,5,2025-03-01 17:00:00
1434,The doctor was very dismissive.,4,2025-03-01 18:00:00
1435,Very professional care.,5,2025-03-01 19:00:00
1436,Scheduling an appointment is a nightmare.,5,2025-03-01 20:00:00
1437,"Clean clinic, highly recommended.",5,2025-03-01 21:00:00
1438,Scheduling an appointment is a nightmare.,4,2025-03-01 22:00:00
1439,The doctor was very dismissive.,4,2025-03-01 23:00:00
1440,Scheduling an appointment is a nightmare.,5,2025-03-02 00:00:00
1441,Excellent facility and friendly staff.,4,2025-03-02 01:00:00
1442,Excellent facility and friendly staff.,5,2025-03-02 02:00:00
1443,Very professional care.,5,2025-03-02 03:00:00
1444,Great service but long wait times.,4,2025-03-02 04:00:00
1445,Front desk staff was quite rude.,4,2025-03-02 05:00:00
1446,Scheduling an appointment is a nightmare.,2,2025-03-02 06:00:00
1447,Scheduling an appointment is a nightmare.,3,2025-03-02 07:00:00
1448,The doctor was very dismissive.,5,2025-03-02 08:00:00
1449,Great service but long wait times.,5,2025-03-02 09:00:00
1450,Great service but long wait times.,1,2025-03-02 10:00:00
1451,Scheduling an appointment is a nightmare.,5,2025-03-02 11:00:00
1452,"Clean clinic, highly recommended.",1,2025-03-02 12:00:00
1453,Scheduling an appointment is a nightmare.,4,2025-03-02 13:00:00
1454,Scheduling an appointment is a nightmare.,1,2025-03-02 14:00:00
1455,Scheduling an appointment is a nightmare.,5,2025-03-02 15:00:00
1456,Excellent facility and friendly staff.,5,2025-03-02 16:00:00
1457,Waited 2 hours for a 5 minute checkup.,4,2025-03-02 17:00:00
1458,Great service but long wait times.,3,2025-03-02 18:00:00
1459,Waited 2 hours for a 5 minute checkup.,4,2025-03-02 19:00:00
1460,Excellent facility and friendly staff.,5,2025-03-02 20:00:00
1461,"Clean clinic, highly recommended.",3,2025-03-02 21:00:00
1462,Front desk staff was quite rude.,4,2025-03-02 22:00:00
1463,The doctor was very dismissive.,5,2025-03-02 23:00:00
1464,Very professional care.,3,2025-03-03 00:00:00
1465,"Clean clinic, highly recommended.",1,2025-03-03 01:00:00
1466,Great service but long wait times.,4,2025-03-03 02:00:00
1467,The doctor was very dismissive.,5,2025-03-03 03:00:00
1468,Waited 2 hours for a 5 minute checkup.,5,2025-03-03 04:00:00
1469,"Clean clinic, highly recommended.",1,2025-03-03 05:00:00
1470,Great service but long wait times.,4,2025-03-03 06:00:00
1471,Very professional care.,4,2025-03-03 07:00:00
1472,Front desk staff was quite rude.,3,2025-03-03 08:00:00
1473,Front desk staff was quite rude.,4,2025-03-03 09:00:00
1474,Very professional care.,2,2025-03-03 10:00:00
1475,"Clean clinic, highly recommended.",3,2025-03-03 11:00:00
1476,The doctor was very dismissive.,5,2025-03-03 12:00:00
1477,The doctor was very dismissive.,4,2025-03-03 13:00:00
1478,"Clean clinic, highly recommended.",5,2025-03-03 14:00:00
1479,Excellent facility and friendly staff.,3,2025-03-03 15:00:00
1480,"Clean clinic, highly recommended.",4,2025-03-03 16:00:00
1481,Waited 2 hours for a 5 minute checkup.,3,2025-03-03 17:00:00
1482,"Clean clinic, highly recommended.",3,2025-03-03 18:00:00
1483,"Clean clinic, highly recommended.",5,2025-03-03 19:00:00
1484,Excellent facility and friendly staff.,5,2025-03-03 20:00:00
1485,Scheduling an appointment is a nightmare.,3,2025-03-03 21:00:00
1486,The doctor was very dismissive.,5,2025-03-03 22:00:00
1487,Waited 2 hours for a 5 minute checkup.,5,2025-03-03 23:00:00
1488,Great service but long wait times.,1,2025-03-04 00:00:00
1489,The doctor was very dismissive.,3,2025-03-04 01:00:00
1490,The doctor was very dismissive.,3,2025-03-04 02:00:00
1491,Scheduling an appointment is a nightmare.,5,2025-03-04 03:00:00
1492,The doctor was very dismissive.,2,2025-03-04 04:00:00
1493,The doctor was very dismissive.,3,2025-03-04 05:00:00
1494,Excellent facility and friendly staff.,4,2025-03-04 06:00:00
1495,Excellent facility and friendly staff.,4,2025-03-04 07:00:00
1496,Excellent facility and friendly staff.,5,2025-03-04 08:00:00
1497,Excellent facility and friendly staff.,4,2025-03-04 09:00:00
1498,Excellent facility and friendly staff.,4,2025-03-04 10:00:00
1499,Front desk staff was quite rude.,5,2025-03-04 11:00:00
